Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
leaf,LEAF3E,Ethernet11,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet12,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet13,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet14,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet15,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet16,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet17,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet18,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet19,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet20,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet21,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet22,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet23,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet24,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet25,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet26,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet27,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet28,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet29,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet30,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet31,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet32,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet33,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet34,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet35,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet36,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet37,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet38,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet39,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet40,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet41,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet42,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet43,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet44,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet45,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet46,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet47,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet48,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet49,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet50,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet51,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet52,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet53,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet54,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet55,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet56,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet57,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet58,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet59,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet60,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet61,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet62,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet63,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet64,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet65,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet66,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet67,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet68,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet69,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet70,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet71,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet72,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet73,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet74,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet75,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet76,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet77,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet78,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet79,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet80,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet81,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet82,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet83,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet84,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet85,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet86,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet87,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet88,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet89,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet90,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet91,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet92,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet93,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet94,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet95,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet96,network_port,IDF3 Standard Port,,True
leaf,LEAF3E,Ethernet97/1,leaf,LEAF3A,Ethernet98/1,True
leaf,LEAF3E,Ethernet97/2,leaf,LEAF3B,Ethernet98/1,True
l3spine,SPINE1,Ethernet1,leaf,LEAF1A,Ethernet51,True
l3spine,SPINE1,Ethernet49/1,leaf,LEAF2A,Ethernet1/1,True
l3spine,SPINE1,Ethernet50/1,leaf,LEAF3A,Ethernet97/1,True
l3spine,SPINE1,Ethernet51/1,leaf,LEAF3B,Ethernet97/1,True
l3spine,SPINE1,Ethernet52/1,other,WAN,Ethernet1/1,True
l3spine,SPINE1,Ethernet55/1,mlag_peer,SPINE2,Ethernet55/1,True
l3spine,SPINE1,Ethernet56/1,mlag_peer,SPINE2,Ethernet56/1,True
l3spine,SPINE2,Ethernet1,leaf,LEAF1B,Ethernet51,True
l3spine,SPINE2,Ethernet49/1,leaf,LEAF2A,Ethernet1/3,True
l3spine,SPINE2,Ethernet50/1,leaf,LEAF3A,Ethernet97/2,True
l3spine,SPINE2,Ethernet51/1,leaf,LEAF3B,Ethernet97/2,True
l3spine,SPINE2,Ethernet52/1,other,WAN,Ethernet1/1,True
l3spine,SPINE2,Ethernet55/1,mlag_peer,SPINE1,Ethernet55/1,True
l3spine,SPINE2,Ethernet56/1,mlag_peer,SPINE1,Ethernet56/1,True
