test_id,node,test_category,test_description,test,result,failure_reason
581,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet17/1 - P2P_LINK_TO_BLUE-LEAF1_Ethernet51/1,PASS,
582,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet25/1 - P2P_LINK_TO_BLUE-LEAF2_Ethernet54/1,PASS,
583,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet27/1 - P2P_LINK_TO_MEDIA-PTP-1_Ethernet52,PASS,
584,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet28/1 - P2P_LINK_TO_MEDIA-PTP-2_Ethernet52,PASS,
585,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet5/1 - Loopback to this Spine Eth 6/1,PASS,
586,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet6/1 - Loopback to this Spine Eth 5/1,PASS,
587,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet8/1 - mcs senders/receivers,PASS,
588,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet9/1 - mcs senders/receivers,PASS,
589,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet10/1 - mcs senders/receivers,PASS,
590,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet11/1 - mcs senders/receivers,PASS,
591,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet12/1 - mcs senders/receivers,PASS,
592,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet13/1 - C100-2 P2,PASS,
593,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet15/1 - Telestream iQ Inspect - Eth3,PASS,
594,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet16/1 - smartSCOPE-Arista M&E LAB,PASS,
595,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet19/1 - mcs senders/receivers,PASS,
596,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet20/1 - mcs senders/receivers,PASS,
597,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet21/1 - mcs senders/receivers,PASS,
598,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet22/1 - mcs senders/receivers,PASS,
599,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet23/1 - mcs senders/receivers,PASS,
600,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet24/1 - mcs senders/receivers,PASS,
601,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet31/1 - mcs senders/receivers,PASS,
602,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet32/1 - mcs senders/receivers,PASS,
603,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet33 - mcs senders/receivers,PASS,
604,blue-spine1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet34 - mcs senders/receivers,PASS,
605,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet51 - P2P_LINK_TO_AMBER-SPINE1_Ethernet27/1,PASS,
606,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet52 - P2P_LINK_TO_BLUE-SPINE1_Ethernet27/1,PASS,
607,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet1 - P2P_LINK_TO_media-PTP-2_Ethernet1,PASS,
608,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet2 - P2P_LINK_TO_media-PTP-2_Ethernet2,PASS,
609,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet3 - mcs senders/receivers,PASS,
610,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet4 - mcs senders/receivers,PASS,
611,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet5 - mcs senders/receivers,PASS,
612,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet6 - mcs senders/receivers,PASS,
613,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet7 - mcs senders/receivers,PASS,
614,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet8 - mcs senders/receivers,PASS,
615,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet9 - mcs senders/receivers,PASS,
616,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet10 - mcs senders/receivers,PASS,
617,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet11 - mcs senders/receivers,PASS,
618,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet12 - mcs senders/receivers,PASS,
619,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet13 - mcs senders/receivers,PASS,
620,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet14 - mcs senders/receivers,PASS,
621,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet15 - mcs senders/receivers,PASS,
622,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet16 - mcs senders/receivers,PASS,
623,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet17 - mcs senders/receivers,PASS,
624,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet18 - mcs senders/receivers,PASS,
625,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet19 - mcs senders/receivers,PASS,
626,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet20 - mcs senders/receivers,PASS,
627,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet21 - mcs senders/receivers,PASS,
628,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet22 - mcs senders/receivers,PASS,
629,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet23 - mcs senders/receivers,PASS,
630,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet24 - mcs senders/receivers,PASS,
631,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet25 - mcs senders/receivers,PASS,
632,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet26 - mcs senders/receivers,PASS,
633,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet27 - mcs senders/receivers,PASS,
634,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet28 - mcs senders/receivers,PASS,
635,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet29 - mcs senders/receivers,PASS,
636,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet30 - mcs senders/receivers,PASS,
637,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet31 - mcs senders/receivers,PASS,
638,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet32 - mcs senders/receivers,PASS,
639,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet33 - mcs senders/receivers,PASS,
640,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet34 - mcs senders/receivers,PASS,
641,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet35 - mcs senders/receivers,PASS,
642,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet36 - mcs senders/receivers,PASS,
643,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet37 - mcs senders/receivers,PASS,
644,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet38 - mcs senders/receivers,PASS,
645,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet39 - mcs senders/receivers,PASS,
646,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet40 - mcs senders/receivers,PASS,
647,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet41 - mcs senders/receivers,PASS,
648,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet42 - mcs senders/receivers,PASS,
649,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet43 - mcs senders/receivers,PASS,
650,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet44 - mcs senders/receivers,PASS,
651,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet45 - mcs senders/receivers,PASS,
652,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet46 - mcs senders/receivers,PASS,
653,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet47 - mcs senders/receivers,PASS,
654,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet49 - mcs senders/receivers,PASS,
655,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet50 - mcs senders/receivers,PASS,
656,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet48 - Meinberg Interface(cu-cu),PASS,
657,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet53 - (Unused) Meinberg SFP-1G-T,PASS,
658,media-PTP-1,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet54 - Meinberg 1G Optical,PASS,
659,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet51 - P2P_LINK_TO_AMBER-SPINE1_Ethernet28/1,PASS,
660,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet52 - P2P_LINK_TO_BLUE-SPINE1_Ethernet28/1,PASS,
661,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet1 - P2P_LINK_TO_media-PTP-1_Ethernet1,PASS,
662,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet2 - P2P_LINK_TO_media-PTP-1_Ethernet2,PASS,
663,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet3 - mcs senders/receivers,PASS,
664,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet4 - mcs senders/receivers,PASS,
665,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet5 - mcs senders/receivers,PASS,
666,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet6 - mcs senders/receivers,PASS,
667,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet7 - mcs senders/receivers,PASS,
668,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet8 - mcs senders/receivers,PASS,
669,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet9 - mcs senders/receivers,PASS,
670,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet10 - mcs senders/receivers,PASS,
671,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet11 - mcs senders/receivers,PASS,
672,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet12 - mcs senders/receivers,PASS,
673,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet13 - mcs senders/receivers,PASS,
674,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet14 - mcs senders/receivers,PASS,
675,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet15 - mcs senders/receivers,PASS,
676,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet16 - mcs senders/receivers,PASS,
677,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet17 - mcs senders/receivers,PASS,
678,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet18 - mcs senders/receivers,PASS,
679,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet19 - mcs senders/receivers,PASS,
680,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet20 - mcs senders/receivers,PASS,
681,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet21 - mcs senders/receivers,PASS,
682,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet22 - mcs senders/receivers,PASS,
683,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet23 - mcs senders/receivers,PASS,
684,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet24 - mcs senders/receivers,PASS,
685,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet25 - mcs senders/receivers,PASS,
686,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet26 - mcs senders/receivers,PASS,
687,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet27 - mcs senders/receivers,PASS,
688,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet28 - mcs senders/receivers,PASS,
689,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet29 - mcs senders/receivers,PASS,
690,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet30 - mcs senders/receivers,PASS,
691,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet31 - mcs senders/receivers,PASS,
692,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet32 - mcs senders/receivers,PASS,
693,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet33 - mcs senders/receivers,PASS,
694,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet34 - mcs senders/receivers,PASS,
695,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet35 - mcs senders/receivers,PASS,
696,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet36 - mcs senders/receivers,PASS,
697,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet37 - mcs senders/receivers,PASS,
698,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet38 - mcs senders/receivers,PASS,
699,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet39 - mcs senders/receivers,PASS,
700,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet40 - mcs senders/receivers,PASS,
701,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet41 - mcs senders/receivers,PASS,
702,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet42 - mcs senders/receivers,PASS,
703,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet43 - mcs senders/receivers,PASS,
704,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet44 - mcs senders/receivers,PASS,
705,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet46 - mcs senders/receivers,PASS,
706,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet47 - mcs senders/receivers,PASS,
707,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet49 - mcs senders/receivers,PASS,
708,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet50 - mcs senders/receivers,PASS,
709,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet45 - Evertz 5700MSC-IP Eth2,PASS,
710,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet48 - Meinberg Interface(cu-cu),PASS,
711,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "adminDown",Ethernet53 - Meinberg SFP-1G-T,PASS,
712,media-PTP-2,Interface State,Ethernet Interface & Line Protocol == "up",Ethernet54 - Meinberg 1G Optical,PASS,
713,amber-leaf1,Interface State,Vlan Interface & Line Protocol == "up",Vlan111 - VLAN111,PASS,
714,amber-leaf1,Interface State,Vlan Interface & Line Protocol == "up",Vlan2252 - VLAN2252,PASS,
715,amber-leaf1,Interface State,Vlan Interface & Line Protocol == "up",Vlan2253 - VLAN2253,PASS,
716,amber-leaf2,Interface State,Vlan Interface & Line Protocol == "up",Vlan112 - VLAN112,PASS,
717,blue-leaf1,Interface State,Vlan Interface & Line Protocol == "up",Vlan121 - VLAN121,PASS,
718,blue-leaf2,Interface State,Vlan Interface & Line Protocol == "up",Vlan122 - VLAN122,PASS,
719,media-PTP-1,Interface State,Vlan Interface & Line Protocol == "up",Vlan2222 - vlan_PTP_1,PASS,
720,media-PTP-2,Interface State,Vlan Interface & Line Protocol == "up",Vlan2223 - vlan_PTP_2,PASS,
721,amber-leaf1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - Router_ID,PASS,
722,amber-leaf2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - Router_ID,PASS,
723,amber-spine1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - Router_ID,PASS,
724,amber-spine1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - Anycast RP,PASS,
725,blue-leaf1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - Router_ID,PASS,
726,blue-leaf2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - Router_ID,PASS,
727,blue-spine1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - Router_ID,PASS,
728,blue-spine1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback1 - Anycast RP,PASS,
729,media-PTP-1,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - Router_ID,PASS,
730,media-PTP-2,Interface State,Loopback Interface Status & Line Protocol == "up",Loopback0 - Router_ID,PASS,
731,amber-leaf1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet49/1 - remote: amber-spine1_Ethernet1/1,PASS,
732,amber-leaf2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet49/1 - remote: amber-spine1_Ethernet3/1,PASS,
733,amber-spine1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1/1 - remote: amber-leaf1_Ethernet49/1,PASS,
734,amber-spine1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet3/1 - remote: amber-leaf2_Ethernet49/1,PASS,
735,amber-spine1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet27/1 - remote: media-PTP-1_Ethernet51,PASS,
736,amber-spine1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet28/1 - remote: media-PTP-2_Ethernet51,PASS,
737,blue-leaf1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet51/1 - remote: blue-spine1_Ethernet17/1,PASS,
738,blue-leaf2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet54/1 - remote: blue-spine1_Ethernet25/1,PASS,
739,blue-spine1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet17/1 - remote: blue-leaf1_Ethernet51/1,PASS,
740,blue-spine1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet25/1 - remote: blue-leaf2_Ethernet54/1,PASS,
741,blue-spine1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet27/1 - remote: media-PTP-1_Ethernet52,PASS,
742,blue-spine1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet28/1 - remote: media-PTP-2_Ethernet52,PASS,
743,media-PTP-1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet51 - remote: amber-spine1_Ethernet27/1,PASS,
744,media-PTP-1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet52 - remote: blue-spine1_Ethernet27/1,PASS,
745,media-PTP-1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: media-PTP-2_Ethernet1,PASS,
746,media-PTP-1,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: media-PTP-2_Ethernet2,PASS,
747,media-PTP-2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet51 - remote: amber-spine1_Ethernet28/1,PASS,
748,media-PTP-2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet52 - remote: blue-spine1_Ethernet28/1,PASS,
749,media-PTP-2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet1 - remote: media-PTP-1_Ethernet1,PASS,
750,media-PTP-2,LLDP Topology,LLDP topology - validate peer and interface,local: Ethernet2 - remote: media-PTP-1_Ethernet2,PASS,
751,amber-leaf1,IP Reachability,ip reachability test p2p links,Source: amber-leaf1_Ethernet49/1 - Destination: amber-spine1_Ethernet1/1,PASS,
752,amber-leaf2,IP Reachability,ip reachability test p2p links,Source: amber-leaf2_Ethernet49/1 - Destination: amber-spine1_Ethernet3/1,PASS,
753,amber-spine1,IP Reachability,ip reachability test p2p links,Source: amber-spine1_Ethernet1/1 - Destination: amber-leaf1_Ethernet49/1,PASS,
754,amber-spine1,IP Reachability,ip reachability test p2p links,Source: amber-spine1_Ethernet3/1 - Destination: amber-leaf2_Ethernet49/1,PASS,
755,amber-spine1,IP Reachability,ip reachability test p2p links,Source: amber-spine1_Ethernet27/1 - Destination: media-PTP-1_Ethernet51,PASS,
756,amber-spine1,IP Reachability,ip reachability test p2p links,Source: amber-spine1_Ethernet28/1 - Destination: media-PTP-2_Ethernet51,PASS,
757,blue-leaf1,IP Reachability,ip reachability test p2p links,Source: blue-leaf1_Ethernet51/1 - Destination: blue-spine1_Ethernet17/1,PASS,
758,blue-leaf2,IP Reachability,ip reachability test p2p links,Source: blue-leaf2_Ethernet54/1 - Destination: blue-spine1_Ethernet25/1,PASS,
759,blue-spine1,IP Reachability,ip reachability test p2p links,Source: blue-spine1_Ethernet17/1 - Destination: blue-leaf1_Ethernet51/1,PASS,
760,blue-spine1,IP Reachability,ip reachability test p2p links,Source: blue-spine1_Ethernet25/1 - Destination: blue-leaf2_Ethernet54/1,PASS,
761,blue-spine1,IP Reachability,ip reachability test p2p links,Source: blue-spine1_Ethernet27/1 - Destination: media-PTP-1_Ethernet52,PASS,
762,blue-spine1,IP Reachability,ip reachability test p2p links,Source: blue-spine1_Ethernet28/1 - Destination: media-PTP-2_Ethernet52,PASS,
763,media-PTP-1,IP Reachability,ip reachability test p2p links,Source: media-PTP-1_Ethernet51 - Destination: amber-spine1_Ethernet27/1,PASS,
764,media-PTP-1,IP Reachability,ip reachability test p2p links,Source: media-PTP-1_Ethernet52 - Destination: blue-spine1_Ethernet27/1,PASS,
765,media-PTP-2,IP Reachability,ip reachability test p2p links,Source: media-PTP-2_Ethernet51 - Destination: amber-spine1_Ethernet28/1,PASS,
766,media-PTP-2,IP Reachability,ip reachability test p2p links,Source: media-PTP-2_Ethernet52 - Destination: blue-spine1_Ethernet28/1,PASS,
767,amber-leaf1,BGP,ArBGP is configured and operating,ArBGP,PASS,
768,amber-leaf2,BGP,ArBGP is configured and operating,ArBGP,PASS,
769,amber-spine1,BGP,ArBGP is configured and operating,ArBGP,PASS,
770,blue-leaf1,BGP,ArBGP is configured and operating,ArBGP,PASS,
771,blue-leaf2,BGP,ArBGP is configured and operating,ArBGP,PASS,
772,blue-spine1,BGP,ArBGP is configured and operating,ArBGP,PASS,
773,media-PTP-1,BGP,ArBGP is configured and operating,ArBGP,FAIL,Operating routing protocol model: ribd, Configured routing protocol model: multi-agent (will apply after next reboot)
774,media-PTP-2,BGP,ArBGP is configured and operating,ArBGP,PASS,
775,amber-leaf1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.254.0,PASS,
776,amber-leaf2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.254.2,PASS,
777,amber-spine1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.254.1,PASS,
778,amber-spine1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.254.3,PASS,
779,amber-spine1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.253.1,PASS,
780,amber-spine1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.253.5,PASS,
781,blue-leaf1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.255.0,PASS,
782,blue-leaf2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.255.2,PASS,
783,blue-spine1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.255.1,PASS,
784,blue-spine1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.255.3,PASS,
785,blue-spine1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.253.3,PASS,
786,blue-spine1,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.253.7,PASS,
787,media-PTP-2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.253.4,PASS,
788,media-PTP-2,BGP,ip bgp peer state established (ipv4),bgp_neighbor: 10.255.253.6,PASS,
